"price","boro","distances"
115,"Brooklyn",276.3075848077
63,"Brooklyn",258.038479744162
274,"Brooklyn",195.442776687315
175,"Brooklyn",479.323952528237
65,"Brooklyn",243.905386999839
190,"Brooklyn",121.837988649274
207,"Brooklyn",212.744171490362
200,"Brooklyn",208.62728551751
125,"Brooklyn",298.013495913958
45,"Brooklyn",168.341806677467
90,"Brooklyn",324.136924770241
80,"Brooklyn",1605.81141835144
59,"Brooklyn",583.160199423908
99,"Brooklyn",1441.17936059254
70,"Brooklyn",329.621878664591
129,"Brooklyn",150.29176808029
55,"Brooklyn",92.218804880583
100,"Brooklyn",43.6447030053537
105,"Brooklyn",500.074769137035
185,"Brooklyn",206.351990668739
60,"Brooklyn",119.628167180683
45,"Brooklyn",352.029713655306
25,"Brooklyn",114.437717425572
75,"Brooklyn",132.050248717452
65,"Brooklyn",454.357712221371
49,"Brooklyn",373.865584095523
65,"Brooklyn",502.330798845606
49,"Brooklyn",350.74550127285
55,"Brooklyn",712.29550483148
37,"Brooklyn",433.646076281527
119,"Brooklyn",53.1124476204768
70,"Brooklyn",379.036610451779
128,"Brooklyn",106.903641324402
60,"Brooklyn",341.53372856772
55,"Brooklyn",366.234330044052
115,"Brooklyn",58.4671819560322
75,"Brooklyn",284.591987592813
95,"Brooklyn",602.249820107298
45,"Brooklyn",312.709708859829
85,"Brooklyn",601.667538895836
75,"Brooklyn",203.360597906277
150,"Brooklyn",500.007610231123
60,"Brooklyn",279.79910247204
50,"Brooklyn",704.50118389562
285,"Brooklyn",721.976405491512
80,"Brooklyn",615.7064864258
82,"Brooklyn",156.053785423958
174,"Brooklyn",423.554629146196
75,"Brooklyn",527.255543792661
450,"Brooklyn",303.636944806827
50,"Brooklyn",289.964149067443
65,"Brooklyn",356.436350255139
42,"Brooklyn",641.911817136328
35,"Brooklyn",400.179189452439
300,"Brooklyn",225.346379540329
42,"Brooklyn",695.500210028701
150,"Brooklyn",381.891480179399
167,"Brooklyn",76.3778480871755
65,"Brooklyn",637.786133333652
125,"Brooklyn",147.674875136471
75,"Brooklyn",403.399671256395
200,"Brooklyn",337.385208992009
55,"Brooklyn",838.526673928322
75,"Brooklyn",121.023291228625
46,"Brooklyn",154.450843982009
47,"Brooklyn",802.370230812771
100,"Brooklyn",276.802579212455
444,"Brooklyn",331.848369479729
50,"Brooklyn",246.445506029003
300,"Brooklyn",208.875610572954
55,"Brooklyn",121.642346498003
47,"Brooklyn",940.990314314632
90,"Brooklyn",447.172296648335
50,"Brooklyn",344.448865823992
100,"Brooklyn",331.189801034764
60,"Brooklyn",276.052084709656
104,"Brooklyn",431.047473786475
118,"Brooklyn",481.949414001213
72,"Brooklyn",341.140470537633
59,"Brooklyn",107.033259564747
70,"Brooklyn",80.6103542348908
50,"Brooklyn",392.151032755628
125,"Brooklyn",180.183542181405
53,"Brooklyn",928.28358236926
70,"Brooklyn",409.511390348423
75,"Brooklyn",317.643193469193
68,"Brooklyn",347.27319296712
95,"Brooklyn",264.322726019008
63,"Brooklyn",217.73351641313
25,"Brooklyn",292.702590556399
45,"Brooklyn",226.680535213875
75,"Brooklyn",595.122650439757
70,"Brooklyn",225.022773774736
70,"Brooklyn",549.562804786021
120,"Brooklyn",97.3083447819165
50,"Brooklyn",287.094392746102
30,"Brooklyn",318.029569320622
60,"Brooklyn",1385.07596233297
200,"Brooklyn",309.461141424027
55,"Brooklyn",123.288964306111
45,"Brooklyn",168.434705589396
50,"Brooklyn",110.184985489721
160,"Brooklyn",524.958093568582
240,"Brooklyn",254.834284015483
50,"Brooklyn",332.506482186133
400,"Brooklyn",192.720866144137
100,"Brooklyn",999.831732321506
65,"Brooklyn",93.8808725385401
40,"Brooklyn",2328.5843632933
91,"Brooklyn",269.620019649926
54,"Brooklyn",244.079631433218
66,"Brooklyn",315.083144234631
40,"Brooklyn",229.206500310336
250,"Brooklyn",424.398736520861
104,"Brooklyn",485.516571296323
35,"Brooklyn",1393.34433373213
170,"Brooklyn",203.432034820112
35,"Brooklyn",200.626364211691
150,"Brooklyn",580.166818247654
175,"Brooklyn",434.017092148812
150,"Brooklyn",273.982532008121
85,"Brooklyn",246.363949381045
199,"Brooklyn",382.09390130569
125,"Brooklyn",295.048112010092
50,"Brooklyn",277.744290979829
135,"Brooklyn",150.763100542103
120,"Brooklyn",240.62868943594
100,"Brooklyn",468.132887864375
113,"Brooklyn",497.285033056565
180,"Brooklyn",439.440419270166
65,"Brooklyn",443.104264569797
69,"Brooklyn",277.965396878701
81,"Brooklyn",283.934322279782
81,"Brooklyn",357.823638894691
195,"Brooklyn",369.442015447279
110,"Brooklyn",582.948292558962
200,"Brooklyn",530.590233964065
78,"Brooklyn",638.196367075512
132,"Brooklyn",372.120658656977
70,"Brooklyn",228.468985946417
38,"Brooklyn",403.084126912777
800,"Brooklyn",831.42358483115
70,"Brooklyn",105.731526634132
35,"Brooklyn",120.366520107552
119,"Brooklyn",257.64167848794
200,"Brooklyn",1502.08428892286
60,"Brooklyn",327.687672191423
115,"Brooklyn",1143.57387514987
68,"Brooklyn",436.511804532266
160,"Brooklyn",628.790320835903
44,"Brooklyn",155.411842762396
40,"Brooklyn",98.3507986380208
140,"Brooklyn",586.313237264167
80,"Brooklyn",352.301610977808
56,"Brooklyn",135.345794673568
129,"Brooklyn",486.974843908315
49,"Brooklyn",598.741403263365
55,"Brooklyn",176.948538301978
55,"Brooklyn",299.103389383577
75,"Brooklyn",325.691864197448
160,"Brooklyn",608.859105240184
67,"Brooklyn",72.3993888370359
47,"Brooklyn",900.841697937529
150,"Brooklyn",39.996767914717
327,"Brooklyn",382.427876532488
95,"Brooklyn",618.130034976949
95,"Brooklyn",564.893578901276
190,"Brooklyn",497.209261248494
10,"Brooklyn",259.381658425731
180,"Brooklyn",97.722009537328
225,"Brooklyn",224.252595931569
85,"Brooklyn",391.146927455025
125,"Brooklyn",232.832726985291
90,"Brooklyn",523.774254583082
190,"Brooklyn",348.176982197549
800,"Brooklyn",221.794653415901
80,"Brooklyn",349.470825487507
115,"Brooklyn",692.595975513465
69,"Brooklyn",215.87553019836
90,"Brooklyn",433.880955559081
95,"Brooklyn",210.88589149577
169,"Brooklyn",84.2937448202664
100,"Brooklyn",192.235572988389
120,"Brooklyn",331.067800681482
165,"Brooklyn",327.316465031997
1569,"Brooklyn",371.214396312712
78,"Brooklyn",1287.79272881833
115,"Brooklyn",70.4718825502109
70,"Brooklyn",480.590721504326
59,"Brooklyn",85.0350698966395
225,"Brooklyn",307.231455868849
200,"Brooklyn",1512.8822937017
42,"Brooklyn",250.923376946202
115,"Brooklyn",217.283053307202
155,"Brooklyn",518.545660427111
129,"Brooklyn",228.055718346547
80,"Brooklyn",406.100382266467
199,"Brooklyn",321.94543983355
136,"Brooklyn",385.761011510639
47,"Brooklyn",51.8280431738669
80,"Brooklyn",214.308503663232
175,"Brooklyn",541.89343251757
240,"Brooklyn",100.906972563346
32,"Brooklyn",584.431666490138
249,"Brooklyn",531.249829447778
85,"Brooklyn",356.483351131612
43,"Brooklyn",738.609804309447
29,"Brooklyn",682.371271791205
100,"Brooklyn",525.946399577002
75,"Brooklyn",260.939822902147
279,"Brooklyn",180.713254929602
45,"Brooklyn",129.407081447203
140,"Brooklyn",593.012673680232
45,"Brooklyn",284.29129137608
349,"Brooklyn",324.387530849109
292,"Brooklyn",362.541868858625
29,"Brooklyn",827.337603396652
150,"Brooklyn",100.998867876957
200,"Brooklyn",228.142575124677
29,"Brooklyn",716.358110450745
100,"Brooklyn",43.2708897701077
65,"Brooklyn",651.19113140873
57,"Brooklyn",27.6616549435467
75,"Brooklyn",124.158057638406
219,"Brooklyn",313.511324776833
42,"Brooklyn",106.368824988357
79,"Brooklyn",381.378944708441
49,"Brooklyn",354.665445527628
83,"Brooklyn",241.308488479246
50,"Brooklyn",220.11289280416
130,"Brooklyn",168.469154944182
54,"Brooklyn",262.906494673462
250,"Brooklyn",248.137649028556
201,"Brooklyn",358.352977558839
149,"Brooklyn",186.869723598843
40,"Brooklyn",422.813342050491
49,"Brooklyn",226.537012422971
30,"Brooklyn",153.324125049004
185,"Brooklyn",594.149668010138
43,"Brooklyn",476.340327188986
60,"Brooklyn",443.667650812381
95,"Brooklyn",34.2712402079129
100,"Brooklyn",187.226578740113
75,"Brooklyn",656.693555812682
85,"Brooklyn",247.002480755025
60,"Brooklyn",189.89919049615
89,"Brooklyn",116.518145439682
75,"Brooklyn",322.555445900652
89,"Brooklyn",497.262673998432
60,"Brooklyn",362.319548789388
69,"Brooklyn",616.707014274995
33,"Brooklyn",336.639527555792
35,"Brooklyn",120.474985858183
100,"Brooklyn",715.770859131422
299,"Brooklyn",174.292546163482
41,"Brooklyn",358.906476232514
70,"Brooklyn",379.383304821733
75,"Brooklyn",318.627142093795
110,"Brooklyn",178.591851284201
106,"Brooklyn",370.344104252869
85,"Brooklyn",110.72916666893
250,"Brooklyn",624.40308049843
195,"Brooklyn",718.466987779534
90,"Brooklyn",237.287075128782
235,"Brooklyn",253.754195814158
31,"Brooklyn",414.417723626152
60,"Brooklyn",432.857191459473
165,"Brooklyn",62.1558743249032
52,"Brooklyn",210.446904324819
50,"Brooklyn",170.683330736657
55,"Brooklyn",1033.54404751995
85,"Brooklyn",100.372969023306
52,"Brooklyn",686.154357475989
115,"Brooklyn",396.100922218006
40,"Brooklyn",41.2641301493118
168,"Brooklyn",252.061706282292
210,"Brooklyn",608.986188784741
26,"Brooklyn",59.2355648641319
130,"Brooklyn",176.602429494029
50,"Brooklyn",618.111156215798
95,"Brooklyn",367.899828181645
44,"Brooklyn",36.7174705652656
250,"Brooklyn",353.255515085144
125,"Brooklyn",361.107696709034
38,"Brooklyn",298.484662076436
78,"Brooklyn",112.544102967133
100,"Brooklyn",134.052336511863
795,"Brooklyn",204.408758197081
1000,"Brooklyn",334.38007656267
50,"Brooklyn",215.20805375405
2800,"Brooklyn",112.17801660761
70,"Brooklyn",292.975456338612
60,"Brooklyn",460.687857380408
45,"Brooklyn",225.14294886909
249,"Brooklyn",325.803190320251
300,"Brooklyn",471.22570675674
200,"Brooklyn",356.858132779401
39,"Brooklyn",652.864247891175
82,"Brooklyn",298.483735860423
86,"Brooklyn",189.438316330615
60,"Brooklyn",84.1972660228505
75,"Brooklyn",248.914158198601
175,"Brooklyn",342.581328541592
45,"Brooklyn",228.037626189334
115,"Brooklyn",176.296200043789
450,"Brooklyn",229.929216359334
125,"Brooklyn",95.6020549914416
90,"Brooklyn",433.350622666886
60,"Brooklyn",65.6743806810786
275,"Brooklyn",429.712133419839
37,"Brooklyn",272.275327418466
170,"Brooklyn",431.258025403227
59,"Brooklyn",107.263552585461
113,"Brooklyn",353.287177279592
200,"Brooklyn",200.056217218086
600,"Brooklyn",280.949796926107
300,"Brooklyn",174.370617808345
140,"Queens",1973.07421303169
70,"Queens",226.693158647303
38,"Queens",238.673349784314
50,"Queens",607.71962549867
75,"Queens",434.194172457353
78,"Queens",4528.45160404708
69,"Queens",494.32967728289
62,"Queens",950.329183981175
120,"Queens",227.240530808407
39,"Queens",86.5988575175722
60,"Queens",471.510590359595
400,"Queens",2822.19084608506
74,"Queens",92.5049971326375
95,"Queens",471.656449314484
55,"Queens",1831.45944513403
38,"Queens",601.59405878273
75,"Queens",122.414881747629
35,"Queens",858.306100988406
73,"Queens",1523.19958520565
89,"Queens",3741.05932181592
75,"Queens",103.527984617859
35,"Queens",291.201012147766
250,"Queens",283.403244979986
120,"Queens",485.034742708206
165,"Queens",464.12926355786
75,"Queens",25.0596541847703
129,"Queens",153.954948330515
150,"Queens",475.721551678647
95,"Queens",63.0394351047055
55,"Queens",864.314619007545
75,"Queens",859.345949240623
100,"Queens",163.629152923738
65,"Queens",311.900312961389
160,"Queens",238.077282103061
35,"Queens",897.507303947771
95,"Queens",581.48430048011
60,"Queens",468.805717687282
40,"Queens",386.191003769716
35,"Queens",997.722098372099
59,"Queens",545.01990928612
70,"Queens",208.39975426522
59,"Queens",225.870196158713
105,"Queens",239.089780421826
48,"Queens",145.786135391471
40,"Queens",565.498862797451
50,"Queens",504.408738201421
100,"Queens",212.027350099141
100,"Queens",226.098551808395
50,"Queens",192.174513747358
45,"Queens",179.820676399061
145,"Queens",706.217231201197
79,"Queens",96.1339123819106
95,"Queens",292.936391675377
60,"Queens",59.7203716616067
70,"Queens",45.5297499292574
95,"Queens",247.381963894664
120,"Queens",615.297723327644
50,"Queens",344.184474320306
50,"Queens",574.144436120533
42,"Queens",773.19850089814
49,"Queens",321.904027409488
95,"Queens",685.005183123393
97,"Queens",188.644111396611
190,"Queens",584.309158053245
75,"Queens",84.2978710876184
55,"Queens",1045.71052471788
149,"Queens",1494.36506265859
40,"Queens",427.68177468721
100,"Queens",190.047809454158
150,"Queens",349.613922373924
150,"Queens",976.723916585047
70,"Queens",299.697853625879
80,"Queens",306.499380172066
90,"Queens",270.670299478054
45,"Queens",292.585084512847
95,"Queens",61.3975992475151
50,"Queens",177.640787211905
70,"Queens",622.311455449941
52,"Queens",3061.61568394508
55,"Queens",447.642453944619
60,"Queens",623.421482471897
36,"Queens",1265.62075283899
65,"Queens",1544.20283143565
135,"Queens",365.684877799478
105,"Queens",134.367025171358
80,"Queens",431.622414643239
112,"Queens",1081.26824498969
150,"Queens",354.309343454707
50,"Queens",2107.94925564809
125,"Queens",353.861866972633
200,"Queens",542.032723321104
45,"Queens",521.041428588662
50,"Queens",319.001704018345
70,"Queens",709.477511210354
45,"Queens",2054.14561362256
49,"Queens",241.592471637383
45,"Queens",212.165692694916
60,"Queens",417.405218687102
65,"Queens",840.300249903476
75,"Queens",311.617956597264
27,"Queens",474.168677239753
130,"Queens",1856.37689926433
50,"Queens",1069.81288096963
70,"Queens",756.34161100151
85,"Queens",325.062642001419
40,"Queens",139.235658977409
125,"Queens",293.709110788978
65,"Queens",586.128866245046
95,"Queens",687.634221922754
150,"Queens",288.165846966499
48,"Queens",342.93030636994
45,"Queens",2382.87500179888
70,"Queens",235.073691462637
150,"Queens",448.843816593135
50,"Queens",557.719261220643
57,"Queens",217.523286017636
45,"Queens",4736.03500321191
52,"Queens",1980.09686190842
60,"Queens",1079.75474670275
52,"Queens",689.053522526904
100,"Queens",257.4726875498
450,"Queens",208.944662593426
37,"Queens",212.196121718548
125,"Queens",123.274876414179
46,"Queens",2390.23198431343
75,"Queens",308.173503308199
170,"Queens",804.865158163826
175,"Queens",162.093967365166
50,"Queens",1075.36433715375
89,"Queens",1084.43741842984
75,"Queens",827.114759572159
55,"Queens",4476.43294259709
80,"Queens",242.701879288911
55,"Queens",606.028981013046
37,"Queens",473.599280704378
59,"Queens",4392.1131246585
57,"Queens",89.5161004238268
75,"Queens",429.102279498684
32,"Queens",461.968892317021
84,"Queens",162.52933152727
90,"Queens",280.681561727192
50,"Queens",743.360216343219
47,"Queens",4720.7133341027
139,"Queens",161.305415531772
65,"Queens",1141.46019244067
500,"Queens",2058.36132558588
65,"Queens",551.24935144426
149,"Queens",171.852959290432
37,"Queens",1410.0306200865
85,"Queens",403.251476829844
100,"Queens",284.860238150823
68,"Queens",59.1959694057278
85,"Queens",141.236957674973
35,"Queens",168.763302064164
66,"Queens",334.234078946046
70,"Queens",59.6111105230333
39,"Queens",886.265641177335
55,"Queens",370.058601506616
90,"Queens",734.393387407555
35,"Queens",88.9290720436318
179,"Queens",1238.44168066851
139,"Queens",254.378003949066
135,"Queens",55.5963806712444
40,"Queens",2250.78362324161
99,"Queens",180.036938119118
60,"Queens",82.9968210782355
49,"Queens",59.0644562057698
34,"Queens",133.828504105837
50,"Queens",325.786954603774
30,"Queens",176.973639294006
180,"Queens",667.080044554409
90,"Queens",820.735513686632
40,"Queens",2434.97130862773
150,"Queens",3318.5133306098
190,"Queens",163.505689457288
43,"Queens",322.938978368229
80,"Queens",4273.04391061445
165,"Queens",411.368324412328
760,"Queens",274.956084902476
50,"Queens",1219.09891641521
120,"Queens",229.675180798379
70,"Queens",579.231356172537
70,"Queens",509.255173571484
70,"Queens",663.085936938627
55,"Queens",427.831088770215
67,"Queens",407.653439117225
120,"Queens",32.2430342228469
60,"Queens",1111.48799189764
58,"Queens",1085.46828991162
50,"Queens",250.030027199529
42,"Queens",390.690236138949
170,"Queens",418.58160287002
52,"Queens",908.721389931338
49,"Queens",222.07182603212
69,"Queens",523.702879851847
95,"Queens",942.620942020888
48,"Queens",307.650257701234
125,"Queens",358.386867035621
90,"Queens",61.4605696190631
45,"Queens",301.302118755004
168,"Queens",392.956167277978
150,"Queens",697.776272630655
30,"Queens",23.6434436444808
100,"Queens",261.555912506711
101,"Queens",200.990215177857
40,"Queens",4411.21415641257
65,"Queens",388.317032298119
25,"Queens",203.400802159153
350,"Queens",2909.4376088288
60,"Queens",379.066825869933
110,"Queens",13.3243513101299
99,"Queens",120.61060469801
120,"Queens",330.054833198292
100,"Queens",437.606013314231
150,"Queens",552.219074452454
100,"Queens",260.203807285099
450,"Queens",278.778658442573
75,"Queens",1068.65129096626
76,"Queens",2136.36483912061
63,"Queens",334.807686277077
55,"Queens",477.400615423672
110,"Queens",195.142539179716
27,"Queens",221.544658468485
55,"Queens",688.120866382139
300,"Queens",122.590164626222
60,"Queens",100.327528673679
30,"Queens",495.443042038191
70,"Queens",448.512654499015
66,"Queens",2068.73620742998
105,"Queens",794.071970536909
60,"Queens",271.064695081272
50,"Queens",767.910807570424
50,"Queens",399.046697636056
150,"Queens",106.698415904924
200,"Queens",158.810624264014
125,"Queens",99.2492911891239
60,"Queens",280.962338133423
45,"Queens",281.183245678346
65,"Queens",392.664268525422
80,"Queens",477.413946721736
100,"Queens",1628.52265320838
110,"Queens",401.152042613136
55,"Queens",1802.70243431796
50,"Queens",1033.01423697619
70,"Queens",533.268881416202
29,"Queens",692.096486812175
114,"Queens",535.334988438713
79,"Queens",101.823965411666
50,"Queens",517.361557504502
75,"Queens",438.996010052951
60,"Queens",1174.64562167518
143,"Queens",556.541899465284
40,"Queens",339.575848787436
56,"Queens",99.593297687773
52,"Queens",144.038628077747
69,"Queens",756.054546441224
48,"Queens",1397.94082921248
135,"Queens",250.638626429993
85,"Queens",1127.91587777041
70,"Queens",505.208385810117
99,"Queens",872.255034616681
60,"Queens",278.315219891175
33,"Queens",4586.28881543911
33,"Queens",4299.09768985454
70,"Queens",272.624207194013
100,"Queens",56.8156413600437
73,"Queens",427.355175576578
125,"Queens",425.200341592041
88,"Queens",266.62771494071
90,"Queens",599.686360291935
42,"Queens",113.74680712043
45,"Queens",5575.89056564773
47,"Queens",491.084309615804
40,"Queens",3248.34647740202
47,"Queens",256.797949858373
125,"Queens",540.683221685299
50,"Queens",379.331697311007
95,"Queens",4914.06020570272
50,"Queens",111.68607937993
47,"Queens",162.323505490655
169,"Queens",3884.81341954547
75,"Queens",152.452247590251
60,"Queens",179.03485332683
65,"Queens",120.654815629647
60,"Queens",1375.52878841021
60,"Queens",478.960735706372
65,"Queens",5124.57848413733
80,"Queens",2081.72481785414
71,"Queens",87.7489178730465
53,"Queens",893.077995029843
160,"Queens",434.016168415226
58,"Queens",714.673560521363
100,"Queens",1801.7524964256
1000,"Queens",131.26000298157
150,"Queens",349.221599672472
90,"Queens",3928.39598529833
65,"Queens",199.698489026935
125,"Queens",1694.4458186331
40,"Queens",241.058760349994
50,"Queens",171.809412071504
48,"Queens",226.676126654059
135,"Queens",609.00562368186
36,"Queens",1924.79296709806
80,"Queens",3999.36546423923
69,"Queens",178.91553382889
49,"Queens",5480.3396268099
100,"Queens",5098.47772679162
250,"Queens",280.895948495977
99,"Queens",139.736205227964
125,"Queens",572.222547199696
60,"Queens",54.8130966026184
175,"Queens",658.645580402779
71,"Queens",64.0262746548351
38,"Queens",5516.34311184501
100,"Queens",1210.58805349597
60,"Queens",231.431228720947
40,"Queens",1105.65376749835
90,"Queens",856.725444305941
274,"Queens",2367.44048072497
150,"Queens",116.451928477193
70,"Queens",288.226947594833
60,"Queens",346.764588472988
70,"Queens",182.200557707161
80,"Queens",118.042533502382
120,"Queens",1402.90623458275
99,"Queens",359.673637680896
85,"Queens",642.065657335317
65,"Queens",321.773990671778
120,"Queens",1041.03234995255
105,"Queens",1551.68348554332
60,"Queens",347.234979486722
50,"Queens",562.314780081052
47,"Queens",153.911803932753
89,"Queens",2269.35109035282
69,"Queens",427.76314313381
80,"Queens",559.397488601198
75,"Queens",292.627806846371
69,"Queens",875.744092313751
60,"Queens",315.765744996839
89,"Queens",2739.26152356858
130,"Queens",793.274899655478
100,"Queens",498.825488753029
63,"Queens",421.056252134656
39,"Queens",790.196663633796
100,"Queens",760.777182805621
110,"Queens",247.770596025096
80,"Queens",289.858549043202
600,"Queens",148.569002335411
35,"Queens",331.42592957053
295,"Queens",316.613698223986
46,"Queens",6571.26192680483
65,"Queens",264.631858043443
99,"Queens",4385.5444833977
35,"Queens",3356.7894658034
25,"Queens",59.2563642616161
125,"Queens",296.923863589028
55,"Queens",1995.98660786553
79,"Queens",443.772262231691
49,"Queens",298.061386743492
45,"Queens",5774.21879024715
55,"Queens",253.407082877565
49,"Queens",6699.06738941739
55,"Queens",296.262479154705
55,"Queens",88.9610450027094
49,"Queens",609.751959739637
99,"Queens",434.078622967234
75,"Queens",479.858786426743
45,"Queens",103.77842437895
110,"Queens",552.236811780009
43,"Queens",1433.05212077149
148,"Queens",525.546761744603
43,"Queens",321.279635642277
95,"Queens",2235.82987795009
35,"Queens",847.185457487578
60,"Queens",830.773897746326
45,"Queens",1428.91780797164
120,"Queens",51.2790184036232
55,"Queens",5276.96830007432
49,"Queens",318.228241039585
135,"Queens",191.157744429421
40,"Queens",692.759870184618
115,"Queens",950.250270056336
200,"Queens",1200.40537024309
80,"Queens",1404.53236041867
35,"Queens",4017.36479852454
250,"Queens",1122.97282904913
65,"Queens",113.20519992212
42,"Queens",350.732841893257
300,"Queens",263.505909277828
75,"Queens",632.799256788269
125,"Queens",74.1229655052004
86,"Queens",58.0437976709157
50,"Queens",3042.1837711181
69,"Queens",421.296111270912
90,"Queens",547.471622964687
60,"Queens",139.070011329585
48,"Queens",2130.42430051062
43,"Queens",799.128925542271
70,"Queens",427.351222511536
52,"Queens",2380.37994942542
65,"Queens",2192.53504175621
21,"Queens",532.444771777935
86,"Queens",441.329422613046
68,"Queens",320.607753723945
50,"Queens",848.236217324142
92,"Queens",290.215477760469
100,"Queens",812.096197958346
120,"Queens",1725.74328979392
125,"Queens",573.552125314547
75,"Queens",110.505749625043
100,"Queens",21.1772141661536
113,"Queens",142.045300550232
57,"Queens",351.149911640405
120,"Queens",245.763042225273
98,"Queens",2783.63300170533
90,"Queens",201.862834599155
120,"Queens",522.43688671948
81,"Queens",922.922238744253
27,"Queens",600.840373613325
280,"Queens",1026.83097902675
50,"Queens",5057.3988061933
38,"Queens",324.650335298363
50,"Queens",779.965429992694
90,"Queens",252.4705980691
150,"Queens",225.540697808523
63,"Queens",686.286445449018
79,"Queens",539.615845165434
160,"Queens",259.824462006231
49,"Queens",858.165287370073
75,"Queens",109.342610940182
60,"Queens",664.061333918674
82,"Queens",649.931297386852
99,"Queens",228.793145487977
110,"Queens",361.623025971561
200,"Queens",1213.69848361697
48,"Queens",147.937732910743
60,"Queens",362.073914357091
25,"Queens",720.740658966421
69,"Queens",2501.50614421879
54,"Queens",2616.306427451
195,"Queens",597.278806688225
38,"Queens",2747.02042955245
89,"Queens",99.5888874939957
50,"Queens",291.856205480152
130,"Queens",303.819222139253
35,"Queens",369.219771756331
50,"Queens",181.459413986112
69,"Queens",354.387751001821
100,"Queens",235.185337033888
99,"Queens",1127.36340934514
30,"Queens",509.332110108908
49,"Queens",703.723597203028
35,"Queens",1143.243893084
60,"Queens",2089.46080597531
90,"Queens",169.953849506155
100,"Queens",248.197172583595
46,"Queens",1416.48326130827
47,"Queens",433.863305501303
50,"Queens",116.571083593791
60,"Queens",313.535586055524
100,"Queens",2454.79072581383
100,"Queens",150.390402574365
100,"Queens",624.857686285452
265,"Queens",113.19326881649
89,"Queens",901.256434523064
60,"Queens",354.423617165493
30,"Queens",776.180492258094
75,"Queens",1244.06251459823
37,"Queens",3836.29699565691
50,"Queens",138.213350363894
325,"Queens",23.2888457286373
60,"Queens",3983.92139690056
41,"Queens",319.435795269115
135,"Queens",315.295056622508
70,"Queens",380.991697488618
200,"Queens",298.78042396888
45,"Queens",605.69709707691
150,"Queens",26.4935611950063
79,"Queens",861.553228894208
450,"Queens",800.683747772949
200,"Queens",641.640233356628
138,"Queens",619.749300161311
74,"Queens",406.123393734588
125,"Queens",2137.89294952045
50,"Queens",349.699451281133
55,"Queens",1037.98767172226
80,"Queens",610.857848173134
45,"Queens",110.542485407304
149,"Queens",270.506480955832
60,"Queens",402.50979344448
40,"Queens",356.714750199533
149,"Queens",882.098891775507
250,"Queens",1724.71118800039
60,"Queens",1157.58771498438
150,"Queens",606.290844886462
90,"Queens",354.392654779316
55,"Queens",3517.23053542256
80,"Queens",138.966339766829
49,"Queens",185.047446951703
38,"Queens",810.216324084069
65,"Queens",382.31173437882
65,"Queens",757.182104074031
50,"Queens",999.552724301813
100,"Queens",3272.32019541783
50,"Queens",612.851837347762
60,"Queens",2725.33634511573
130,"Queens",274.777901339801
99,"Queens",479.195385895083
160,"Queens",968.047567584508
32,"Queens",247.323489334134
65,"Queens",366.057911767797
41,"Queens",714.270585881439
145,"Queens",412.845748079354
149,"Queens",39.5431086543504
50,"Queens",266.422057240906
285,"Queens",285.724252214845
49,"Queens",214.24722919381
48,"Queens",291.224157476284
60,"Queens",100.941392431318
55,"Queens",233.944196385794
33,"Queens",284.279064223033
48,"Queens",1682.64143809416
55,"Queens",2064.42830781211
38,"Queens",1610.50800334368
58,"Queens",1531.45864061199
60,"Queens",674.246970562445
39,"Queens",286.215135436841
40,"Queens",618.281759172284
139,"Queens",1274.60567185401
45,"Queens",162.847165115427
48,"Queens",1247.00575702118
80,"Queens",773.722895175438
95,"Queens",708.570459406485
80,"Queens",634.420091105261
39,"Queens",27.0047802767516
98,"Queens",5585.94232601836
89,"Queens",190.810096971723
89,"Queens",632.789053291104
450,"Queens",992.092591692849
120,"Queens",680.247421383899
75,"Queens",709.276429969749
58,"Queens",510.26603835877
57,"Queens",547.362191231455
65,"Queens",345.307728577688
60,"Queens",5191.91599393679
36,"Queens",851.633953511714
38,"Queens",447.261747105002
60,"Queens",643.037090631907
700,"Queens",867.567057219582
98,"Queens",1675.82747803181
110,"Queens",4852.46339090466
140,"Queens",322.129876071171
43,"Queens",217.779253153185
42,"Queens",1203.01094218764
50,"Queens",250.037246722599
180,"Queens",5410.70334914145
99,"Queens",2930.00017990986
280,"Queens",465.831823717679
60,"Queens",2672.87287532884
39,"Queens",2564.31975949568
160,"Queens",701.047776171116
50,"Queens",2769.91547190399
74,"Queens",468.749686662171
64,"Queens",1694.95898354528
300,"Queens",157.034099546902
150,"Queens",326.332361301731
49,"Queens",657.099621804159
54,"Queens",1873.08317701341
55,"Queens",149.037912908068
69,"Queens",229.622797041118
45,"Queens",3206.26281666259
45,"Queens",202.028069863049
119,"Queens",388.021347777439
55,"Queens",328.740876191173
58,"Queens",277.564508300578
35,"Queens",695.951032243588
70,"Queens",269.940632634477
78,"Queens",628.782454816867
70,"Queens",267.079772944159
50,"Queens",227.66055392152
39,"Queens",217.270038488857
50,"Queens",4026.53162421166
70,"Queens",224.159597468894
110,"Queens",70.1893019365816
185,"Queens",373.208703132112
90,"Queens",129.948584002799
73,"Queens",349.535381726171
31,"Queens",271.23621907445
80,"Queens",200.801642108607
97,"Queens",274.152384365865
57,"Queens",130.691654015868
70,"Queens",457.612708653581
130,"Queens",160.639294197828
95,"Queens",250.834133813112
100,"Queens",897.488204847382
99,"Queens",190.613062405568
80,"Queens",188.851498471821
220,"Queens",446.668990314698
50,"Queens",2037.06481188294
